     x         r      Vcoul     Vexc       V        rV      dNedr_b    dNedr_s   dNedr_f   dNedr      ne_b      ne_s      ne_f     ne
9.3015e-02 1.2978e-01 6.412e+00 2.213e-01 6.633e+00 8.609e-01 0.000e+00 6.928e-02 5.037e-02 6.928e-02 0.000e+00 3.273e-01 2.380e-01 3.273e-01 
9.3691e-02 1.3072e-01 6.357e+00 2.210e-01 6.578e+00 8.598e-01 0.000e+00 7.016e-02 5.090e-02 7.016e-02 0.000e+00 3.267e-01 2.370e-01 3.267e-01 
9.4372e-02 1.3167e-01 6.302e+00 2.206e-01 6.522e+00 8.588e-01 0.000e+00 7.105e-02 5.143e-02 7.105e-02 0.000e+00 3.261e-01 2.361e-01 3.261e-01 
9.5058e-02 1.3263e-01 6.247e+00 2.203e-01 6.467e+00 8.578e-01 0.000e+00 7.196e-02 5.197e-02 7.196e-02 0.000e+00 3.255e-01 2.351e-01 3.255e-01 
9.5749e-02 1.3359e-01 6.193e+00 2.200e-01 6.413e+00 8.567e-01 0.000e+00 7.287e-02 5.252e-02 7.287e-02 0.000e+00 3.249e-01 2.342e-01 3.249e-01 
9.6445e-02 1.3456e-01 6.139e+00 2.197e-01 6.359e+00 8.557e-01 0.000e+00 7.379e-02 5.307e-02 7.379e-02 0.000e+00 3.243e-01 2.332e-01 3.243e-01 
9.7145e-02 1.3554e-01 6.086e+00 2.194e-01 6.305e+00 8.546e-01 0.000e+00 7.473e-02 5.363e-02 7.473e-02 0.000e+00 3.237e-01 2.323e-01 3.237e-01 
9.7851e-02 1.3653e-01 6.033e+00 2.191e-01 6.252e+00 8.535e-01 0.000e+00 7.567e-02 5.419e-02 7.567e-02 0.000e+00 3.231e-01 2.314e-01 3.231e-01 
9.8562e-02 1.3752e-01 5.980e+00 2.187e-01 6.199e+00 8.524e-01 0.000e+00 7.663e-02 5.476e-02 7.663e-02 0.000e+00 3.225e-01 2.304e-01 3.225e-01 
9.9279e-02 1.3852e-01 5.928e+00 2.184e-01 6.146e+00 8.513e-01 0.000e+00 7.760e-02 5.533e-02 7.760e-02 0.000e+00 3.218e-01 2.295e-01 3.218e-01 
1.0000e-01 1.3953e-01 5.876e+00 2.181e-01 6.094e+00 8.502e-01 0.000e+00 7.858e-02 5.592e-02 7.858e-02 0.000e+00 3.212e-01 2.286e-01 3.212e-01 
1.0073e-01 1.4054e-01 5.824e+00 2.178e-01 6.042e+00 8.491e-01 0.000e+00 7.957e-02 5.650e-02 7.957e-02 0.000e+00 3.206e-01 2.276e-01 3.206e-01 
1.0146e-01 1.4156e-01 5.773e+00 2.174e-01 5.991e+00 8.480e-01 0.000e+00 8.057e-02 5.709e-02 8.057e-02 0.000e+00 3.199e-01 2.267e-01 3.199e-01 
1.0220e-01 1.4259e-01 5.722e+00 2.171e-01 5.939e+00 8.469e-01 0.000e+00 8.158e-02 5.769e-02 8.158e-02 0.000e+00 3.193e-01 2.258e-01 3.193e-01 
1.0294e-01 1.4363e-01 5.672e+00 2.168e-01 5.889e+00 8.458e-01 0.000e+00 8.261e-02 5.830e-02 8.261e-02 0.000e+00 3.187e-01 2.249e-01 3.187e-01 
1.0369e-01 1.4467e-01 5.622e+00 2.164e-01 5.838e+00 8.446e-01 0.000e+00 8.364e-02 5.891e-02 8.364e-02 0.000e+00 3.180e-01 2.240e-01 3.180e-01 
1.0444e-01 1.4572e-01 5.572e+00 2.161e-01 5.788e+00 8.435e-01 0.000e+00 8.469e-02 5.952e-02 8.469e-02 0.000e+00 3.174e-01 2.231e-01 3.174e-01 
1.0520e-01 1.4678e-01 5.523e+00 2.157e-01 5.739e+00 8.423e-01 0.000e+00 8.575e-02 6.014e-02 8.575e-02 0.000e+00 3.167e-01 2.222e-01 3.167e-01 
1.0596e-01 1.4785e-01 5.474e+00 2.154e-01 5.690e+00 8.412e-01 0.000e+00 8.682e-02 6.077e-02 8.682e-02 0.000e+00 3.161e-01 2.212e-01 3.161e-01 
1.0673e-01 1.4892e-01 5.426e+00 2.151e-01 5.641e+00 8.400e-01 0.000e+00 8.791e-02 6.141e-02 8.791e-02 0.000e+00 3.154e-01 2.203e-01 3.154e-01 
1.0751e-01 1.5000e-01 5.377e+00 2.147e-01 5.592e+00 8.388e-01 0.000e+00 8.900e-02 6.205e-02 8.900e-02 0.000e+00 3.148e-01 2.194e-01 3.148e-01 
1.0829e-01 1.5109e-01 5.329e+00 2.144e-01 5.544e+00 8.376e-01 0.000e+00 9.011e-02 6.270e-02 9.011e-02 0.000e+00 3.141e-01 2.186e-01 3.141e-01 
1.0908e-01 1.5219e-01 5.282e+00 2.140e-01 5.496e+00 8.364e-01 0.000e+00 9.123e-02 6.335e-02 9.123e-02 0.000e+00 3.135e-01 2.177e-01 3.135e-01 
1.0987e-01 1.5330e-01 5.235e+00 2.137e-01 5.448e+00 8.352e-01 0.000e+00 9.237e-02 6.401e-02 9.237e-02 0.000e+00 3.128e-01 2.168e-01 3.128e-01 
1.1067e-01 1.5441e-01 5.188e+00 2.133e-01 5.401e+00 8.340e-01 0.000e+00 9.351e-02 6.468e-02 9.351e-02 0.000e+00 3.121e-01 2.159e-01 3.121e-01 
1.1147e-01 1.5553e-01 5.142e+00 2.129e-01 5.354e+00 8.328e-01 0.000e+00 9.467e-02 6.536e-02 9.467e-02 0.000e+00 3.114e-01 2.150e-01 3.114e-01 
1.1228e-01 1.5666e-01 5.095e+00 2.126e-01 5.308e+00 8.316e-01 0.000e+00 9.585e-02 6.604e-02 9.585e-02 0.000e+00 3.108e-01 2.141e-01 3.108e-01 
1.1310e-01 1.5780e-01 5.050e+00 2.122e-01 5.262e+00 8.303e-01 0.000e+00 9.703e-02 6.672e-02 9.703e-02 0.000e+00 3.101e-01 2.132e-01 3.101e-01 
1.1392e-01 1.5895e-01 5.004e+00 2.119e-01 5.216e+00 8.291e-01 0.000e+00 9.823e-02 6.742e-02 9.823e-02 0.000e+00 3.094e-01 2.124e-01 3.094e-01 
1.1475e-01 1.6010e-01 4.959e+00 2.115e-01 5.170e+00 8.278e-01 0.000e+00 9.944e-02 6.812e-02 9.944e-02 0.000e+00 3.087e-01 2.115e-01 3.087e-01 
1.1558e-01 1.6127e-01 4.914e+00 2.111e-01 5.125e+00 8.265e-01 0.000e+00 1.007e-01 6.883e-02 1.007e-01 0.000e+00 3.080e-01 2.106e-01 3.080e-01 
1.1642e-01 1.6244e-01 4.870e+00 2.107e-01 5.080e+00 8.253e-01 0.000e+00 1.019e-01 6.955e-02 1.019e-01 0.000e+00 3.073e-01 2.097e-01 3.073e-01 
1.1727e-01 1.6362e-01 4.826e+00 2.104e-01 5.036e+00 8.240e-01 0.000e+00 1.032e-01 7.027e-02 1.032e-01 0.000e+00 3.066e-01 2.089e-01 3.066e-01 
1.1812e-01 1.6481e-01 4.782e+00 2.100e-01 4.992e+00 8.227e-01 0.000e+00 1.044e-01 7.100e-02 1.044e-01 0.000e+00 3.059e-01 2.080e-01 3.059e-01 
1.1898e-01 1.6601e-01 4.738e+00 2.096e-01 4.948e+00 8.214e-01 0.000e+00 1.057e-01 7.174e-02 1.057e-01 0.000e+00 3.052e-01 2.072e-01 3.052e-01 
1.1984e-01 1.6721e-01 4.695e+00 2.092e-01 4.904e+00 8.201e-01 0.000e+00 1.070e-01 7.248e-02 1.070e-01 0.000e+00 3.045e-01 2.063e-01 3.045e-01 
1.2072e-01 1.6843e-01 4.652e+00 2.088e-01 4.861e+00 8.187e-01 0.000e+00 1.083e-01 7.323e-02 1.083e-01 0.000e+00 3.038e-01 2.054e-01 3.038e-01 
1.2159e-01 1.6965e-01 4.610e+00 2.085e-01 4.818e+00 8.174e-01 0.000e+00 1.096e-01 7.399e-02 1.096e-01 0.000e+00 3.031e-01 2.046e-01 3.031e-01 
1.2248e-01 1.7088e-01 4.567e+00 2.081e-01 4.776e+00 8.161e-01 0.000e+00 1.110e-01 7.476e-02 1.110e-01 0.000e+00 3.024e-01 2.037e-01 3.024e-01 
1.2337e-01 1.7213e-01 4.526e+00 2.077e-01 4.733e+00 8.147e-01 0.000e+00 1.123e-01 7.554e-02 1.123e-01 0.000e+00 3.017e-01 2.029e-01 3.017e-01 
1.2426e-01 1.7338e-01 4.484e+00 2.073e-01 4.691e+00 8.133e-01 0.000e+00 1.137e-01 7.632e-02 1.137e-01 0.000e+00 3.010e-01 2.020e-01 3.010e-01 
1.2517e-01 1.7464e-01 4.443e+00 2.069e-01 4.649e+00 8.120e-01 0.000e+00 1.151e-01 7.711e-02 1.151e-01 0.000e+00 3.002e-01 2.012e-01 3.002e-01 
1.2608e-01 1.7591e-01 4.402e+00 2.065e-01 4.608e+00 8.106e-01 0.000e+00 1.165e-01 7.791e-02 1.165e-01 0.000e+00 2.995e-01 2.004e-01 2.995e-01 
1.2699e-01 1.7718e-01 4.361e+00 2.061e-01 4.567e+00 8.092e-01 0.000e+00 1.179e-01 7.871e-02 1.179e-01 0.000e+00 2.988e-01 1.995e-01 2.988e-01 
1.2791e-01 1.7847e-01 4.320e+00 2.057e-01 4.526e+00 8.078e-01 0.000e+00 1.193e-01 7.953e-02 1.193e-01 0.000e+00 2.980e-01 1.987e-01 2.980e-01 
1.2884e-01 1.7977e-01 4.280e+00 2.053e-01 4.486e+00 8.064e-01 0.000e+00 1.207e-01 8.035e-02 1.207e-01 0.000e+00 2.973e-01 1.979e-01 2.973e-01 
1.2978e-01 1.8108e-01 4.241e+00 2.049e-01 4.445e+00 8.050e-01 0.000e+00 1.222e-01 8.118e-02 1.222e-01 0.000e+00 2.966e-01 1.970e-01 2.966e-01 
1.3072e-01 1.8239e-01 4.201e+00 2.045e-01 4.406e+00 8.035e-01 0.000e+00 1.237e-01 8.202e-02 1.237e-01 0.000e+00 2.958e-01 1.962e-01 2.958e-01 
1.3167e-01 1.8372e-01 4.162e+00 2.041e-01 4.366e+00 8.021e-01 0.000e+00 1.252e-01 8.287e-02 1.252e-01 0.000e+00 2.951e-01 1.954e-01 2.951e-01 
1.3263e-01 1.8505e-01 4.123e+00 2.036e-01 4.327e+00 8.006e-01 0.000e+00 1.267e-01 8.372e-02 1.267e-01 0.000e+00 2.943e-01 1.946e-01 2.943e-01 
1.3359e-01 1.8640e-01 4.084e+00 2.032e-01 4.287e+00 7.992e-01 0.000e+00 1.282e-01 8.459e-02 1.282e-01 0.000e+00 2.936e-01 1.937e-01 2.936e-01 
1.3456e-01 1.8775e-01 4.046e+00 2.028e-01 4.249e+00 7.977e-01 0.000e+00 1.297e-01 8.546e-02 1.297e-01 0.000e+00 2.928e-01 1.929e-01 2.928e-01 
1.3554e-01 1.8912e-01 4.008e+00 2.024e-01 4.210e+00 7.962e-01 0.000e+00 1.313e-01 8.634e-02 1.313e-01 0.000e+00 2.921e-01 1.921e-01 2.921e-01 
1.3653e-01 1.9049e-01 3.970e+00 2.020e-01 4.172e+00 7.947e-01 0.000e+00 1.328e-01 8.723e-02 1.328e-01 0.000e+00 2.913e-01 1.913e-01 2.913e-01 
1.3752e-01 1.9187e-01 3.932e+00 2.015e-01 4.134e+00 7.932e-01 0.000e+00 1.344e-01 8.812e-02 1.344e-01 0.000e+00 2.905e-01 1.905e-01 2.905e-01 
1.3852e-01 1.9327e-01 3.895e+00 2.011e-01 4.096e+00 7.917e-01 0.000e+00 1.360e-01 8.903e-02 1.360e-01 0.000e+00 2.898e-01 1.897e-01 2.898e-01 
1.3953e-01 1.9467e-01 3.858e+00 2.007e-01 4.059e+00 7.902e-01 0.000e+00 1.376e-01 8.995e-02 1.376e-01 0.000e+00 2.890e-01 1.889e-01 2.890e-01 
1.4054e-01 1.9609e-01 3.822e+00 2.002e-01 4.022e+00 7.886e-01 0.000e+00 1.393e-01 9.087e-02 1.393e-01 0.000e+00 2.882e-01 1.881e-01 2.882e-01 
1.4156e-01 1.9751e-01 3.785e+00 1.998e-01 3.985e+00 7.871e-01 0.000e+00 1.409e-01 9.180e-02 1.409e-01 0.000e+00 2.874e-01 1.873e-01 2.874e-01 
1.4259e-01 1.9895e-01 3.749e+00 1.994e-01 3.948e+00 7.855e-01 0.000e+00 1.426e-01 9.275e-02 1.426e-01 0.000e+00 2.867e-01 1.865e-01 2.867e-01 
1.4363e-01 2.0039e-01 3.713e+00 1.989e-01 3.912e+00 7.840e-01 0.000e+00 1.443e-01 9.370e-02 1.443e-01 0.000e+00 2.859e-01 1.857e-01 2.859e-01 
1.4467e-01 2.0185e-01 3.678e+00 1.985e-01 3.876e+00 7.824e-01 0.000e+00 1.460e-01 9.466e-02 1.460e-01 0.000e+00 2.851e-01 1.849e-01 2.851e-01 
1.4572e-01 2.0332e-01 3.642e+00 1.980e-01 3.840e+00 7.808e-01 0.000e+00 1.477e-01 9.563e-02 1.477e-01 0.000e+00 2.843e-01 1.841e-01 2.843e-01 
1.4678e-01 2.0479e-01 3.607e+00 1.976e-01 3.805e+00 7.792e-01 0.000e+00 1.494e-01 9.661e-02 1.494e-01 0.000e+00 2.835e-01 1.833e-01 2.835e-01 
1.4785e-01 2.0628e-01 3.572e+00 1.971e-01 3.769e+00 7.776e-01 0.000e+00 1.512e-01 9.760e-02 1.512e-01 0.000e+00 2.827e-01 1.825e-01 2.827e-01 
1.4892e-01 2.0778e-01 3.538e+00 1.967e-01 3.734e+00 7.759e-01 0.000e+00 1.529e-01 9.860e-02 1.529e-01 0.000e+00 2.819e-01 1.817e-01 2.819e-01 
1.5000e-01 2.0929e-01 3.503e+00 1.962e-01 3.700e+00 7.743e-01 0.000e+00 1.547e-01 9.961e-02 1.547e-01 0.000e+00 2.811e-01 1.810e-01 2.811e-01 
1.5109e-01 2.1081e-01 3.469e+00 1.957e-01 3.665e+00 7.726e-01 0.000e+00 1.565e-01 1.006e-01 1.565e-01 0.000e+00 2.803e-01 1.802e-01 2.803e-01 
1.5219e-01 2.1234e-01 3.436e+00 1.953e-01 3.631e+00 7.710e-01 0.000e+00 1.584e-01 1.017e-01 1.584e-01 0.000e+00 2.795e-01 1.794e-01 2.795e-01 
1.5330e-01 2.1389e-01 3.402e+00 1.948e-01 3.597e+00 7.693e-01 0.000e+00 1.602e-01 1.027e-01 1.602e-01 0.000e+00 2.787e-01 1.786e-01 2.787e-01 
1.5441e-01 2.1544e-01 3.369e+00 1.944e-01 3.563e+00 7.676e-01 0.000e+00 1.621e-01 1.037e-01 1.621e-01 0.000e+00 2.778e-01 1.779e-01 2.778e-01 
1.5553e-01 2.1701e-01 3.336e+00 1.939e-01 3.530e+00 7.659e-01 0.000e+00 1.639e-01 1.048e-01 1.639e-01 0.000e+00 2.770e-01 1.771e-01 2.770e-01 
1.5666e-01 2.1859e-01 3.303e+00 1.934e-01 3.496e+00 7.642e-01 0.000e+00 1.658e-01 1.059e-01 1.658e-01 0.000e+00 2.762e-01 1.763e-01 2.762e-01 
1.5780e-01 2.2017e-01 3.270e+00 1.929e-01 3.463e+00 7.625e-01 0.000e+00 1.678e-01 1.069e-01 1.678e-01 0.000e+00 2.754e-01 1.756e-01 2.754e-01 
1.5895e-01 2.2177e-01 3.238e+00 1.924e-01 3.430e+00 7.608e-01 0.000e+00 1.697e-01 1.080e-01 1.697e-01 0.000e+00 2.745e-01 1.748e-01 2.745e-01 
1.6010e-01 2.2339e-01 3.206e+00 1.920e-01 3.398e+00 7.590e-01 0.000e+00 1.716e-01 1.091e-01 1.716e-01 0.000e+00 2.737e-01 1.740e-01 2.737e-01 
1.6127e-01 2.2501e-01 3.174e+00 1.915e-01 3.366e+00 7.573e-01 0.000e+00 1.736e-01 1.102e-01 1.736e-01 0.000e+00 2.729e-01 1.733e-01 2.729e-01 
1.6244e-01 2.2664e-01 3.142e+00 1.910e-01 3.333e+00 7.555e-01 0.000e+00 1.756e-01 1.114e-01 1.756e-01 0.000e+00 2.720e-01 1.725e-01 2.720e-01 
1.6362e-01 2.2829e-01 3.111e+00 1.905e-01 3.302e+00 7.537e-01 0.000e+00 1.776e-01 1.125e-01 1.776e-01 0.000e+00 2.712e-01 1.718e-01 2.712e-01 
1.6481e-01 2.2995e-01 3.080e+00 1.900e-01 3.270e+00 7.519e-01 0.000e+00 1.796e-01 1.136e-01 1.796e-01 0.000e+00 2.704e-01 1.710e-01 2.704e-01 
1.6601e-01 2.3162e-01 3.049e+00 1.895e-01 3.239e+00 7.501e-01 0.000e+00 1.817e-01 1.148e-01 1.817e-01 0.000e+00 2.695e-01 1.703e-01 2.695e-01 
1.6721e-01 2.3330e-01 3.018e+00 1.890e-01 3.208e+00 7.483e-01 0.000e+00 1.838e-01 1.160e-01 1.838e-01 0.000e+00 2.687e-01 1.695e-01 2.687e-01 
1.6843e-01 2.3500e-01 2.988e+00 1.885e-01 3.177e+00 7.465e-01 0.000e+00 1.859e-01 1.171e-01 1.859e-01 0.000e+00 2.678e-01 1.688e-01 2.678e-01 
1.6965e-01 2.3671e-01 2.958e+00 1.880e-01 3.146e+00 7.447e-01 0.000e+00 1.880e-01 1.183e-01 1.880e-01 0.000e+00 2.670e-01 1.680e-01 2.670e-01 
1.7089e-01 2.3843e-01 2.928e+00 1.875e-01 3.115e+00 7.428e-01 0.000e+00 1.901e-01 1.195e-01 1.901e-01 0.000e+00 2.661e-01 1.673e-01 2.661e-01 
1.7213e-01 2.4016e-01 2.898e+00 1.870e-01 3.085e+00 7.409e-01 0.000e+00 1.922e-01 1.207e-01 1.922e-01 0.000e+00 2.652e-01 1.666e-01 2.652e-01 
1.7338e-01 2.4191e-01 2.869e+00 1.865e-01 3.055e+00 7.391e-01 0.000e+00 1.944e-01 1.219e-01 1.944e-01 0.000e+00 2.644e-01 1.658e-01 2.644e-01 
1.7464e-01 2.4366e-01 2.839e+00 1.860e-01 3.025e+00 7.372e-01 0.000e+00 1.966e-01 1.232e-01 1.966e-01 0.000e+00 2.635e-01 1.651e-01 2.635e-01 
1.7591e-01 2.4543e-01 2.810e+00 1.854e-01 2.996e+00 7.353e-01 0.000e+00 1.988e-01 1.244e-01 1.988e-01 0.000e+00 2.626e-01 1.644e-01 2.626e-01 
1.7719e-01 2.4722e-01 2.781e+00 1.849e-01 2.966e+00 7.333e-01 0.000e+00 2.010e-01 1.257e-01 2.010e-01 0.000e+00 2.618e-01 1.636e-01 2.618e-01 
1.7847e-01 2.4901e-01 2.753e+00 1.844e-01 2.937e+00 7.314e-01 0.000e+00 2.033e-01 1.269e-01 2.033e-01 0.000e+00 2.609e-01 1.629e-01 2.609e-01 
1.7977e-01 2.5082e-01 2.724e+00 1.839e-01 2.908e+00 7.295e-01 0.000e+00 2.056e-01 1.282e-01 2.056e-01 0.000e+00 2.600e-01 1.622e-01 2.600e-01 
1.8108e-01 2.5265e-01 2.696e+00 1.833e-01 2.880e+00 7.275e-01 0.000e+00 2.079e-01 1.295e-01 2.079e-01 0.000e+00 2.591e-01 1.614e-01 2.591e-01 
1.8239e-01 2.5448e-01 2.668e+00 1.828e-01 2.851e+00 7.255e-01 0.000e+00 2.102e-01 1.308e-01 2.102e-01 0.000e+00 2.582e-01 1.607e-01 2.582e-01 
1.8372e-01 2.5633e-01 2.640e+00 1.823e-01 2.823e+00 7.236e-01 0.000e+00 2.125e-01 1.321e-01 2.125e-01 0.000e+00 2.574e-01 1.600e-01 2.574e-01 
1.8505e-01 2.5819e-01 2.613e+00 1.817e-01 2.795e+00 7.216e-01 0.000e+00 2.149e-01 1.334e-01 2.149e-01 0.000e+00 2.565e-01 1.593e-01 2.565e-01 
1.8640e-01 2.6007e-01 2.586e+00 1.812e-01 2.767e+00 7.196e-01 0.000e+00 2.172e-01 1.348e-01 2.172e-01 0.000e+00 2.556e-01 1.586e-01 2.556e-01 
1.8775e-01 2.6196e-01 2.558e+00 1.806e-01 2.739e+00 7.175e-01 0.000e+00 2.196e-01 1.361e-01 2.196e-01 0.000e+00 2.547e-01 1.579e-01 2.547e-01 
1.8912e-01 2.6386e-01 2.532e+00 1.801e-01 2.712e+00 7.155e-01 0.000e+00 2.220e-01 1.375e-01 2.220e-01 0.000e+00 2.538e-01 1.571e-01 2.538e-01 
1.9049e-01 2.6578e-01 2.505e+00 1.795e-01 2.684e+00 7.134e-01 0.000e+00 2.245e-01 1.389e-01 2.245e-01 0.000e+00 2.529e-01 1.564e-01 2.529e-01 
1.9188e-01 2.6771e-01 2.478e+00 1.790e-01 2.657e+00 7.114e-01 0.000e+00 2.269e-01 1.403e-01 2.269e-01 0.000e+00 2.520e-01 1.557e-01 2.520e-01 
1.9327e-01 2.6966e-01 2.452e+00 1.784e-01 2.630e+00 7.093e-01 0.000e+00 2.294e-01 1.417e-01 2.294e-01 0.000e+00 2.511e-01 1.550e-01 2.511e-01 
1.9467e-01 2.7162e-01 2.426e+00 1.779e-01 2.604e+00 7.072e-01 0.000e+00 2.319e-01 1.431e-01 2.319e-01 0.000e+00 2.502e-01 1.543e-01 2.502e-01 
1.9609e-01 2.7359e-01 2.400e+00 1.773e-01 2.577e+00 7.051e-01 0.000e+00 2.345e-01 1.445e-01 2.345e-01 0.000e+00 2.493e-01 1.536e-01 2.493e-01 
1.9751e-01 2.7558e-01 2.374e+00 1.767e-01 2.551e+00 7.030e-01 0.000e+00 2.370e-01 1.459e-01 2.370e-01 0.000e+00 2.483e-01 1.529e-01 2.483e-01 
1.9895e-01 2.7758e-01 2.349e+00 1.762e-01 2.525e+00 7.009e-01 0.000e+00 2.396e-01 1.474e-01 2.396e-01 0.000e+00 2.474e-01 1.522e-01 2.474e-01 
2.0040e-01 2.7960e-01 2.323e+00 1.756e-01 2.499e+00 6.987e-01 0.000e+00 2.422e-01 1.489e-01 2.422e-01 0.000e+00 2.465e-01 1.515e-01 2.465e-01 
2.0185e-01 2.8163e-01 2.298e+00 1.750e-01 2.473e+00 6.966e-01 0.000e+00 2.448e-01 1.503e-01 2.448e-01 0.000e+00 2.456e-01 1.508e-01 2.456e-01 
2.0332e-01 2.8368e-01 2.273e+00 1.745e-01 2.448e+00 6.944e-01 0.000e+00 2.474e-01 1.518e-01 2.474e-01 0.000e+00 2.447e-01 1.502e-01 2.447e-01 
2.0480e-01 2.8574e-01 2.249e+00 1.739e-01 2.422e+00 6.922e-01 0.000e+00 2.501e-01 1.534e-01 2.501e-01 0.000e+00 2.437e-01 1.495e-01 2.437e-01 
2.0628e-01 2.8782e-01 2.224e+00 1.733e-01 2.397e+00 6.900e-01 0.000e+00 2.528e-01 1.549e-01 2.528e-01 0.000e+00 2.428e-01 1.488e-01 2.428e-01 
2.0778e-01 2.8991e-01 2.200e+00 1.727e-01 2.372e+00 6.878e-01 0.000e+00 2.555e-01 1.564e-01 2.555e-01 0.000e+00 2.419e-01 1.481e-01 2.419e-01 
2.0929e-01 2.9202e-01 2.176e+00 1.721e-01 2.348e+00 6.855e-01 0.000e+00 2.582e-01 1.580e-01 2.582e-01 0.000e+00 2.409e-01 1.474e-01 2.409e-01 
2.1081e-01 2.9414e-01 2.152e+00 1.715e-01 2.323e+00 6.833e-01 0.000e+00 2.609e-01 1.595e-01 2.609e-01 0.000e+00 2.400e-01 1.467e-01 2.400e-01 
2.1235e-01 2.9628e-01 2.128e+00 1.709e-01 2.299e+00 6.810e-01 0.000e+00 2.637e-01 1.611e-01 2.637e-01 0.000e+00 2.391e-01 1.460e-01 2.391e-01 
2.1389e-01 2.9843e-01 2.104e+00 1.703e-01 2.274e+00 6.788e-01 0.000e+00 2.665e-01 1.627e-01 2.665e-01 0.000e+00 2.381e-01 1.454e-01 2.381e-01 
2.1544e-01 3.0060e-01 2.081e+00 1.697e-01 2.250e+00 6.765e-01 0.000e+00 2.693e-01 1.643e-01 2.693e-01 0.000e+00 2.372e-01 1.447e-01 2.372e-01 
2.1701e-01 3.0278e-01 2.057e+00 1.691e-01 2.227e+00 6.742e-01 0.000e+00 2.722e-01 1.659e-01 2.722e-01 0.000e+00 2.362e-01 1.440e-01 2.362e-01 
2.1859e-01 3.0498e-01 2.034e+00 1.685e-01 2.203e+00 6.719e-01 0.000e+00 2.750e-01 1.676e-01 2.750e-01 0.000e+00 2.353e-01 1.434e-01 2.353e-01 
2.2017e-01 3.0720e-01 2.012e+00 1.679e-01 2.179e+00 6.695e-01 0.000e+00 2.779e-01 1.692e-01 2.779e-01 0.000e+00 2.343e-01 1.427e-01 2.343e-01 
2.2177e-01 3.0943e-01 1.989e+00 1.673e-01 2.156e+00 6.672e-01 0.000e+00 2.808e-01 1.709e-01 2.808e-01 0.000e+00 2.334e-01 1.420e-01 2.334e-01 
2.2339e-01 3.1168e-01 1.966e+00 1.667e-01 2.133e+00 6.648e-01 0.000e+00 2.837e-01 1.726e-01 2.837e-01 0.000e+00 2.324e-01 1.413e-01 2.324e-01 
2.2501e-01 3.1394e-01 1.944e+00 1.661e-01 2.110e+00 6.624e-01 0.000e+00 2.867e-01 1.742e-01 2.867e-01 0.000e+00 2.315e-01 1.407e-01 2.315e-01 
2.2665e-01 3.1623e-01 1.922e+00 1.654e-01 2.087e+00 6.600e-01 0.000e+00 2.897e-01 1.760e-01 2.897e-01 0.000e+00 2.305e-01 1.400e-01 2.305e-01 
2.2829e-01 3.1852e-01 1.900e+00 1.648e-01 2.065e+00 6.576e-01 0.000e+00 2.927e-01 1.777e-01 2.927e-01 0.000e+00 2.296e-01 1.394e-01 2.296e-01 
2.2995e-01 3.2084e-01 1.878e+00 1.642e-01 2.042e+00 6.552e-01 0.000e+00 2.957e-01 1.794e-01 2.957e-01 0.000e+00 2.286e-01 1.387e-01 2.286e-01 
2.3162e-01 3.2317e-01 1.856e+00 1.635e-01 2.020e+00 6.528e-01 0.000e+00 2.987e-01 1.812e-01 2.987e-01 0.000e+00 2.276e-01 1.380e-01 2.276e-01 
2.3331e-01 3.2552e-01 1.835e+00 1.629e-01 1.998e+00 6.503e-01 0.000e+00 3.018e-01 1.829e-01 3.018e-01 0.000e+00 2.267e-01 1.374e-01 2.267e-01 
2.3500e-01 3.2788e-01 1.814e+00 1.623e-01 1.976e+00 6.479e-01 0.000e+00 3.049e-01 1.847e-01 3.049e-01 0.000e+00 2.257e-01 1.367e-01 2.257e-01 
2.3671e-01 3.3027e-01 1.792e+00 1.616e-01 1.954e+00 6.454e-01 0.000e+00 3.080e-01 1.865e-01 3.080e-01 0.000e+00 2.247e-01 1.361e-01 2.247e-01 
2.3843e-01 3.3267e-01 1.772e+00 1.610e-01 1.933e+00 6.429e-01 0.000e+00 3.112e-01 1.884e-01 3.112e-01 0.000e+00 2.238e-01 1.354e-01 2.238e-01 
2.4016e-01 3.3508e-01 1.751e+00 1.603e-01 1.911e+00 6.404e-01 0.000e+00 3.143e-01 1.902e-01 3.143e-01 0.000e+00 2.228e-01 1.348e-01 2.228e-01 
2.4191e-01 3.3752e-01 1.730e+00 1.597e-01 1.890e+00 6.378e-01 0.000e+00 3.175e-01 1.920e-01 3.175e-01 0.000e+00 2.218e-01 1.341e-01 2.218e-01 
2.4366e-01 3.3997e-01 1.710e+00 1.590e-01 1.869e+00 6.353e-01 0.000e+00 3.207e-01 1.939e-01 3.207e-01 0.000e+00 2.208e-01 1.335e-01 2.208e-01 
2.4544e-01 3.4244e-01 1.689e+00 1.584e-01 1.848e+00 6.327e-01 0.000e+00 3.240e-01 1.958e-01 3.240e-01 0.000e+00 2.198e-01 1.329e-01 2.198e-01 
2.4722e-01 3.4493e-01 1.669e+00 1.577e-01 1.827e+00 6.302e-01 0.000e+00 3.272e-01 1.977e-01 3.272e-01 0.000e+00 2.189e-01 1.322e-01 2.189e-01 
2.4902e-01 3.4744e-01 1.649e+00 1.570e-01 1.806e+00 6.276e-01 0.000e+00 3.305e-01 1.996e-01 3.305e-01 0.000e+00 2.179e-01 1.316e-01 2.179e-01 
